date,cashRatio,currentRatio,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,netProfitMargin,returnOnAssets,returnOnCapitalEmployed,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare,ticker,price
2021,1.5372363323288851,2.1554024967714165,98.11738381789598,80.72801302931596,17.389370788580024,0.4691336676465502,0.2462389763098737,-0.2559225315580148,-0.0445474520663395,0.046084142394822,FY,7.580265879496974,-1.9399608337637075,2.975480468002443,0.3893029510998791,4.6808109036285135,17.987893595769837,16.599772972151076,17.987893595769837,15.895881777738165,22642931360.0,30280931360.0,-15.299277945945946,3.915429942936192,9.974859629955947,76.23882612794613,1.649998641696422,1.649998641696422,5.236197710530866,28.513118041431262,13.339617339207049,101.95599784511784,-0.0653625617844915,0.0131166762499959,0.7772352984041391,0.5869427806037986,7.192090395480226,1.55119825708061,-1.5337837837837838,0.0564856192718679,-0.8641891891891892,0.0,0.0,0.0318755079312524,-0.8691629955947137,-0.3411724018675428,-1.760035682426405,0.0,28.020629967905904,0.046084142394822,-0.0460141773411267,-19.736479914851447,2684000000.0,12664000000.0,-14493000000.0,0.8168039058514902,1163500000.0,822000000.0,341500000.0,59.83399619574615,80.72801302931596,38.28338762214983,6.100210970464135,4.521354933726068,9.53416149068323,-0.1078481381622094,-2.586177516902564,PPL,28.74499988555908
2015,0.2156862745098039,0.6826625386996904,92.04055077091463,81.06673960612692,10.973811164787731,0.523275524840266,0.3691485200156474,0.0889294562524449,0.0173532480089565,0.0799153140437544,FY,11.449447159957838,1.0181931103261503,3.9040688907666894,-1.4257689448115447,1.2481076836256035,14.808588652969332,8.494895597882397,14.808588652969332,31.10565022528642,23483679509.814,42611679509.814,34.43354766834897,3.0621566709889168,8.980374573542639,-24.59024032441257,2.3675450660161306,2.3675450660161306,5.556354089165993,14.39583767223446,16.29509732688872,-44.61955969614031,0.0290414455586053,-0.0406665403349972,1.8714588164129449,0.7476145645148978,6.462162162162162,3.250287026406429,3.834310850439883,0.0427530958076829,1.4721407624633431,0.0,0.0,0.107605404442635,-1.3652007648183555,-0.4655104968053201,-3.789808917197452,0.0,18.418877982993862,0.0799153140437544,0.0194457116788321,-41.024448578262025,-1230000000.0,5690000000.0,-26736000000.0,2.0127028934368383,1282000000.0,888500000.0,359000000.0,56.39913939235885,81.06673960612692,35.6414113785558,6.471729957805907,4.502463054187192,10.240896358543417,0.0687569311422522,-5.329837835578235,PPL,33.68000030517578
2021,0.3690379949666972,2.165084730580775,139.95433548561545,38.68209335633457,101.27224212928088,0.5269119574664758,0.0657692586615404,0.0441472567413839,0.0296545106891951,0.0526381307937106,FY,23.710282172691223,1.0467439144884578,3.370224942577408,2.666525516161733,3.63027806649472,7.843256213830183,-6.836160192991236,7.843256213830183,19.240979841141524,35002709429.31,41548648429.31,85.8185089558412,3.788651748036277,26.65400782753146,33.68803390612353,11.453151542034393,11.453151542034393,4.497176420532687,45.44953671611766,31.63863650883131,39.98811234504464,0.0116524979537288,0.0296841306556102,2.2726561794458675,0.7777986363123126,7.160519202643707,4.47923777229,3.2197225089428225,0.0216207262905852,1.8554584928003843,0.0,0.0,0.41587145119441,-0.208798949151897,-0.0296790827409964,-1.019024011357175,0.0076657975089919,13.591258808918765,0.0526381307937106,0.0507670969854698,-19.963492063492065,2575393000.0,-2663744000.0,-5911995000.0,2.4088003785137184,1298020000.0,463208000.0,1061839000.0,51.28109295224612,38.68209335633457,88.67324253336933,7.117633010277191,9.435890571838138,4.116236077220746,0.1334578249073021,-0.7036994264156754,VFC,79.72999954223633
2015,0.6,2.583950617283951,124.00434454753494,40.11052798982188,83.89381655771307,0.4880312652662433,0.1170594365738479,0.0853281224556261,0.1050100200400801,0.1719765550239234,FY,28.390401538564667,2.4224996590470425,3.924146635198828,3.2260136704799462,2.246822202856608,13.01603981405928,3.171440393332578,13.01603981405928,3.5517404781662973,28229699424.974,28707496424.974,26.93673609253244,2.298461115858492,16.628897965912458,20.227513168067848,5.013370804959862,5.013370804959862,2.3373633304815176,16.74424934190936,16.910347564146228,20.56987051887312,0.0371240226196976,0.0494376145842114,0.2528911101315921,0.4357715430861723,0.2786851205825243,16.577964831363506,1.619875,0.0169655720661447,0.4569971374045801,0.3387070509688976,0.0,0.426753507014028,-0.1779069514010423,-0.0245904575801986,-1.09872200172437,0.0084931607230092,26.63560437202956,0.1719765550239234,0.1831847579094563,-3.879929081784791,2566000000.0,1372000000.0,-163000000.0,0.2574724528057949,1287010000.0,577104000.0,1272419500.0,37.92053411496499,40.11052798982188,86.08381043256996,9.62539184952978,9.09985528219971,4.240053944706676,0.1861164911642616,-0.6981329647188814,VFC,61.92090225219727
2021,0.433389797224463,2.082299770989239,81.817406312394,30.614240449350056,51.20316586304394,0.1693196907235599,0.0985930410956642,0.0798194198251934,0.0715828173639797,0.0995152329093782,FY,21.04212605846457,1.6795702938752275,1.8516135232132231,1.4220995945401524,1.1729358323754329,12.88616262007636,0.4194809226891191,12.88616262007636,6.222736798530439,22402120682.228,25112493682.228,24.64916303352739,1.9674818925127624,22.35887861099433,29.111886508474136,3.212748684041881,3.212748684041881,2.205522293914848,17.968542561918056,25.06401986780367,32.634056230300004,0.040569328810062,0.0343502300927461,0.4754341927148354,0.4503638807721507,1.9393316022470253,25.92188329831205,1.1024328841521986,0.0233510928460891,0.5755848945742865,0.0,0.0,0.5317579593282437,-0.2319673750965632,-0.0204120974981181,-1.0175564564853814,0.0021731590789508,22.0674502066126,0.0995152329093782,0.1528756735753256,-6.875941114072081,1532162000.0,226987000.0,-2770152000.0,0.4766899143438948,803215500.0,718959500.0,1220980000.0,28.979352090501923,30.614240449350056,52.83805422189207,12.59517462157582,11.922556125600332,6.907900099182149,0.1303390577469893,-0.4295139286730707,HRL,46.69499969482422
2015,0.2860229402195177,1.6993323860711271,72.73483949111444,24.25001562650481,48.48482386460964,0.1952296790226712,0.115213275498569,0.0740606807332966,0.1117437922965632,0.2166792602063499,FY,17.54041132721379,1.2990548032354812,1.878260474416068,1.6054882759247475,0.6574703111272683,7.570280075131025,2.78616248598867,7.570280075131025,0.8484636765730559,18833615040.0,18921376040.0,27.45072795326547,2.033019598843377,18.985652142355985,22.21131137158889,4.710525851896279,4.710525851896279,2.042493076592346,15.734875028274146,19.074121605819403,22.314811782590287,0.0364289064283645,0.0450221053259884,0.0625281689401075,0.3488097636563612,0.0729813922854824,81.4064525970559,1.4458670024836464,0.0133184202537464,0.365600331152855,0.0802700773964381,0.0,0.4115264736114072,-0.1452259695642706,-0.0155510719448247,-1.079657358694186,0.0016965924474487,14.875136826339729,0.2166792602063499,0.1898875434249769,-1.5883845125571814,849007000.0,1471495000.0,-78601000.0,0.108799013955787,657120000.0,569963000.0,1033013500.0,24.1059982212604,24.25001562650481,48.62884126985405,15.141459675297186,15.051536692663486,7.505833790579553,0.1715993054871219,-0.2727721984913205,HRL,36.65499877929688
2021,1.969601677148847,3.2861635220125787,50.09906716390041,16.805669342946093,33.29339782095431,0.4017253210469562,0.3571218507989412,0.2555631800803842,0.1476886471787899,0.2181698406994849,FY,13.657218672139727,3.4902822349052323,4.229306321467445,3.4394073883665293,2.515627280163764,14.4149861232162,14.4149861232162,14.4149861232162,7.277780678536572,29615815643.862,32859815643.862,11.360113403859607,2.90322670756416,9.375060349433998,11.52814933587466,2.7506097932443576,2.7506097932443576,3.2212347459917656,8.002877653156844,10.40196759856347,12.79089748690619,0.0880272902610504,0.0867441920524122,0.4735766694529581,0.3900407885791978,0.7900633219678519,11.638977635782748,1.2117376294591484,0.0298489162220056,0.3390870732642884,0.038819723556514,0.0004901480247034,0.0,-0.1867679645457423,-0.0578374669150083,,0.0029408881482207,33.64562861057892,0.2181698406994849,0.1476886471787899,-5.820818790490688,2181000000.0,,-3750000000.0,0.4758057026098263,531500000.0,242500000.0,481500000.0,18.99960788158024,16.805669342946093,31.09945928232017,19.21092278719397,21.71886120996441,11.736538461538462,0.2421287266648091,-0.7898989331009156,WY,34.5
2015,1.1565714285714286,2.4845714285714284,63.05597795784184,20.89743589743589,42.15854206040594,0.195989833380401,0.1297656029370234,0.0714487432928551,0.0405253884350472,0.0791490827663422,FY,13.714945262224251,0.9799156033162204,2.060533995906044,1.2026236949789977,1.9598312066324408,9.429266941791852,9.351803257735233,9.429266941791852,11.133467991037453,13224261826.371,17614261826.371002,26.134904795199606,1.867306103695425,12.428817505987782,21.295107610903383,2.7160118764368453,2.7160118764368453,2.487187493133437,20.72266097220118,16.554757355611844,28.364350767103065,0.0382630052734562,0.0469591428356054,1.1094680632573424,0.6100432484382509,5.1647058823529415,2.648414985590778,2.102766798418972,0.0501351235104772,1.3102766798418972,0.0408076814459192,0.0033888731996611,0.0032035880185808,-0.4163533834586466,-0.0625529511437447,,0.0043772945495622,14.41864870895162,0.0791490827663422,0.0406556323316728,-11.490285085723247,1299000000.0,4829000000.0,-5443000000.0,1.1094680632573424,524500000.0,265000000.0,505500000.0,26.64572154758543,20.89743589743589,36.41025641025641,13.69825918762089,17.466257668711656,10.024647887323944,0.1039227767508728,-0.8579103009270467,WY,30.72000026702881
2021,0.627188339937377,2.679769458837873,173.77176687422823,108.87845532495632,64.8933115492719,0.6377662559401182,0.3368652377726258,0.1748893330069953,0.0225978877314102,0.0449794199402278,FY,18.49510510106733,3.2345965950199447,0.1379279435021737,0.1379279435021737,2.8984716646498017,37.35374528597863,51.43471440553709,37.35374528597863,88.15899937893369,17695534368.549,30588433368.549,35.02755279419979,6.12594534504492,821.4434299762788,821.4434299762789,3.0331631308341422,3.0331631308341422,10.58928581096274,18.545334338483933,1419.9439870276206,1419.9439870276206,0.0285489541868762,0.0012173692837605,2.262692105957813,0.6406612486320532,7.816782234854525,2.298535949318052,0.0426414668569584,0.0386398616599712,1.3534597942552191,0.052569374798563,0.0,0.0,,,,0.0176070173276452,52.13968440208041,0.0449794199402278,0.0225978877314102,-82.19997534942983,1212424000.0,,-12388153000.0,2.287546323118536,1335714500.0,324194500.0,,173.77176687422823,108.87845532495632,0.0,2.1004562856529976,3.3523620344413296,,0.0865936352635061,0.0,BXP,114.875
2015,0.9133067900027132,2.3161777603907043,124.9600111770376,110.87558717113993,14.084424005897688,0.6369325615931454,0.3409980082872273,0.234101928641199,0.0317259662092283,0.048294934889843,FY,16.229913143199692,3.799453968502192,5.20887333763382,5.20887333763382,4.715666151911436,37.20204468596673,51.39034084615334,37.20204468596673,62.86991679209753,17834864756.529,26327659756.529,30.585973659212904,7.160235422990652,22.310006688085352,22.310006688085352,3.1237530082274336,3.1237530082274336,10.569872245548355,15.909451136499271,32.9338222222724,32.9338222222724,0.0326947250769892,0.0448229359130604,1.6142600800254316,0.5708835451930677,5.1320819364242185,1.965231052577997,1.3709531371654553,0.0687529183281926,2.1028749489801166,0.0386695792270901,0.0,0.0,,,,0.0117162172633039,56.394306159097965,0.048294934889843,0.0317259662092283,-59.48517961048016,1042959000.0,,-8657155000.0,1.6142600800254316,1074471000.0,305486500.0,,124.9600111770376,110.87558717113993,0.0,2.9209344378409567,3.291978056780084,,0.102130245812414,0.0,BXP,125.89999771118164
2021,0.2446145629339505,1.2560085454869148,53.85514435564275,41.12606519680779,12.729079158834963,0.0270405432675013,0.0186879809084288,0.0081595409600182,0.0160655058043117,0.0519043789750712,FY,280.04176904176904,2.285012285012285,14.395577395577396,10.574938574938574,10.127764127764127,45.28255528255528,47.51597051597052,45.28255528255528,38.643734643734646,33133871628.0,44136871628.0,35.62781895483871,0.290706648078121,5.655209357910906,7.698390248141264,1.7978226602278895,1.7978226602278895,0.3872436687050896,10.526322830431672,7.53317488103772,10.254849355947956,0.0280679544618654,0.1298972860256655,0.7349972870320131,0.6576665284687673,2.624135463868352,3.532338308457712,6.3,0.0483493151052779,1.7225806451612904,0.0075892504628126,0.0,0.0082573244886677,-0.2654036525004267,-0.0136431034331487,-0.6465696465696466,0.0,48.25040818626513,0.0519043789750712,0.0161992684201358,-56.59213759213759,4314000000.0,19339000000.0,-16906000000.0,0.8206728160607705,8243500000.0,9288500000.0,6151500000.0,33.23451222615089,41.12606519680779,20.62063212949186,10.98255925997302,8.87515006002401,17.70071827613727,0.0504612045577862,-3.8206388206388207,VLO,69.31499862670898
2015,0.5589673913043478,2.0342391304347824,46.74987444033693,22.70204324790225,24.047831192434675,0.1014760147601476,0.0724112796683522,0.0454421210878775,0.0899803802178472,0.1719168266500824,FY,176.66800804828975,8.028169014084508,11.2897384305835,8.03420523138833,8.277665995975855,41.30181086519115,42.65191146881288,41.30181086519115,15.714285714285714,33731391491.0,36994391491.0,8.453982829824561,0.3841669114277253,6.011654159864552,8.447631227397947,1.643269425196083,1.643269425196083,0.4213292274953305,4.5475588802704365,6.593190427909463,9.264811292511896,0.1182874415680298,0.1183763794940208,0.3531933550932917,0.5184358297814762,0.4011063306699446,14.683602771362589,1.406265664160401,0.0251397870801226,0.212531328320802,0.0080861919730308,0.0,0.0035180299032541,-0.288362145785065,-0.0184274064962871,-0.8783930510314875,0.0,86.37420424990262,0.1719168266500824,0.0902980514631,-24.97887323943662,7612000000.0,21198000000.0,-8017000000.0,0.3593803283480294,5395500000.0,5494500000.0,5968000000.0,19.46300851897408,22.70204324790225,27.286865921362843,18.75352413498505,16.07784797228449,13.376398779247202,0.1943781361134116,-3.255533199195171,VLO,69.45999908447266
2021,0.2367564313679011,1.8139010361042764,136.8760520215197,58.25780980853002,78.61824221298968,0.271679523601094,0.1652298217685975,0.1216994571929599,0.0858405600456217,0.1374717108685644,FY,111.2221198285,13.535671610978795,19.96126678537427,18.333691615323144,5.986307940645433,65.10321610456704,-24.541216817730504,65.10321610456704,52.98387140347628,40251832115.37012,46103592115.37012,23.052420889622656,2.805467109250728,15.63177339168805,17.0194855213561,4.792850763299094,4.792850763299094,3.213322338403397,14.91242852954537,17.90430066449299,19.493756613141286,0.0433793918993628,0.0587561826557681,0.7837356981591647,0.5863729770121724,1.892779906469808,9.481266697595546,1.4747156520245115,0.011805027871478,0.2721344711070385,0.0,0.0,0.5692625803787387,-0.081536667364401,-0.0146335564594595,-0.3526377668419019,0.0084671067855061,140.80963910622427,0.1374717108685644,0.1992874455186632,-63.77947261485416,2520247000.0,-3165814000.0,-6310780000.0,0.7840719564074045,2304588500.0,1389818500.0,1952636500.0,63.851391936234805,58.25780980853002,73.0246600852849,5.716398482972888,6.265254413092564,4.998311523445908,0.2079109515763117,-1.6275751700511285,PH,302.0
